id,timestamp,date,state,vehicle_category,actual_sales,predicted_sales,error,processing_time_ms,model_confidence
128,2025-07-15 20:06:20.311716,2023-01-01,Gujarat,Others,0.0,44.42994638806226,44.42994638806226,0.0,0.9
129,2025-07-15 20:06:20.415524,2023-01-01,Gujarat,Others,0.0,44.52763147237329,44.52763147237329,0.5121231079101562,0.9
130,2025-07-15 20:06:20.520398,2023-01-01,Gujarat,Others,1.0,44.97516310912374,43.97516310912374,0.0,0.9
131,2025-07-15 20:06:20.628968,2023-01-01,Puducherry,Others,0.0,75.03771931288486,75.03771931288486,0.0,0.9
132,2025-07-15 20:06:20.732535,2023-01-01,Puducherry,Others,0.0,67.58736785899123,67.58736785899123,0.0,0.9
133,2025-07-15 20:06:20.837222,2023-01-01,Gujarat,2-Wheelers,5501.0,1561.5921909219196,3939.4078090780804,0.0,0.8903822019538945
134,2025-07-15 20:06:20.942715,2023-01-01,Punjab,4-Wheelers,0.0,833.183851139278,833.183851139278,0.0,0.9
135,2025-07-15 20:06:21.047415,2023-01-01,Punjab,4-Wheelers,0.0,637.6993199238871,637.6993199238871,0.0,0.9
136,2025-07-15 20:06:21.151882,2023-01-01,Punjab,Bus,0.0,485.96594960967457,485.96594960967457,0.0,0.9
137,2025-07-15 20:06:21.257075,2023-01-01,Goa,Others,0.0,410.2302097799246,410.2302097799246,0.0,0.9
138,2025-07-15 20:06:21.361665,2023-01-01,Goa,Others,0.0,319.84653990796244,319.84653990796244,0.0,0.9
139,2025-07-15 20:06:21.465176,2023-01-01,Goa,Others,0.0,251.96512770125958,251.96512770125958,0.0,0.9
140,2025-07-15 20:06:21.569781,2023-01-01,Goa,Bus,1.0,240.07898957886232,239.07898957886232,0.0,0.9
141,2025-07-15 20:06:21.675994,2023-01-01,Goa,Bus,0.0,190.63102842313128,190.63102842313128,0.0,0.9
142,2025-07-15 20:06:21.781273,2023-01-01,Goa,4-Wheelers,44.0,210.31437069861317,166.31437069861317,0.0,0.9
143,2025-07-15 20:06:21.886368,2023-01-01,Goa,4-Wheelers,0.0,138.38653456867848,138.38653456867848,0.0,0.9
144,2025-07-15 20:06:21.991428,2023-01-01,Goa,3-Wheelers,0.0,206.23255185956714,206.23255185956714,0.0,0.9
145,2025-07-15 20:06:22.096774,2023-01-01,Goa,3-Wheelers,0.0,165.82059584324384,165.82059584324384,0.0,0.9
146,2025-07-15 20:06:22.201263,2023-01-01,Goa,3-Wheelers,2.0,138.65367299688774,136.65367299688774,0.0,0.9
147,2025-07-15 20:06:22.305790,2023-01-01,Rajasthan,2-Wheelers,4455.0,3098.371066133913,1356.6289338660872,0.0,0.7439993802082258
148,2025-07-15 20:06:22.410800,2023-01-01,Rajasthan,2-Wheelers,1.0,0.0,1.0,0.0,0.9
149,2025-07-15 20:06:22.515458,2023-01-01,Rajasthan,2-Wheelers,96.0,1320.464634685579,1224.464634685579,0.0,0.9
150,2025-07-15 20:06:22.619635,2023-01-01,Rajasthan,2-Wheelers,0.0,893.1561864544557,893.1561864544557,0.0,0.9
151,2025-07-15 20:06:22.732128,2023-01-01,Rajasthan,2-Wheelers,72.0,768.7605897422022,696.7605897422022,0.0,0.9
152,2025-07-15 20:06:22.836959,2023-01-01,Goa,2-Wheelers,0.0,374.99391582271414,374.99391582271414,0.0,0.9
153,2025-07-15 20:06:22.943005,2023-01-01,Goa,2-Wheelers,0.0,35.721991695011866,35.721991695011866,0.0,0.9
154,2025-07-15 20:06:23.047117,2023-01-01,Goa,2-Wheelers,662.0,609.019764269887,52.98023573011301,0.0,0.9
155,2025-07-15 20:06:23.152241,2023-01-01,Rajasthan,3-Wheelers,1223.0,862.1754807599642,360.8245192400358,0.0,0.9
156,2025-07-15 20:06:23.256797,2023-01-01,Goa,Others,0.0,129.71557733950056,129.71557733950056,0.0,0.9
157,2025-07-15 20:06:23.361522,2023-01-01,Chhattisgarh,Others,0.0,151.3456503846786,151.3456503846786,0.0,0.9
158,2025-07-15 20:06:23.466939,2023-01-01,Goa,Others,0.0,86.96715005718772,86.96715005718772,0.0,0.9
159,2025-07-15 20:06:23.570157,2023-01-01,Goa,Others,1.0,77.56856685120192,76.56856685120192,0.0,0.9
160,2025-07-15 20:06:23.674800,2023-01-01,Punjab,Others,0.0,68.92262390873486,68.92262390873486,0.0,0.9
161,2025-07-15 20:06:23.781153,2023-01-01,Punjab,Others,0.0,63.45425075433138,63.45425075433138,0.0,0.9
162,2025-07-15 20:06:23.887484,2023-01-01,Punjab,Others,0.0,59.31314153676806,59.31314153676806,0.5116462707519531,0.9
163,2025-07-15 20:06:23.992558,2023-01-01,Punjab,Others,0.0,56.17674787738042,56.17674787738042,0.0,0.9
164,2025-07-15 20:06:24.096450,2023-01-01,Punjab,Others,0.0,53.76554704485625,53.76554704485625,0.0,0.9
165,2025-07-15 20:06:24.200974,2023-01-01,Punjab,Others,0.0,51.97475953796015,51.97475953796015,0.0,0.9
166,2025-07-15 20:06:24.308456,2023-01-01,Punjab,Others,0.0,50.60852407638254,50.60852407638254,0.0,0.9
167,2025-07-15 20:06:24.412964,2023-01-01,Punjab,Others,0.0,49.5844542817681,49.5844542817681,0.0,0.9
168,2025-07-15 20:06:24.518188,2023-01-01,Punjab,Others,0.0,48.80972022501646,48.80972022501646,0.0,0.9
169,2025-07-15 20:06:24.623543,2023-01-01,Punjab,Others,0.0,48.22412052823529,48.22412052823529,0.0,0.9
170,2025-07-15 20:06:24.728561,2023-01-01,Punjab,Others,0.0,47.7820316684963,47.7820316684963,0.0,0.9
171,2025-07-15 20:06:24.837033,2023-01-01,Punjab,Others,0.0,47.44886488880843,47.44886488880843,0.5099773406982422,0.9
172,2025-07-15 20:06:24.941620,2023-01-01,Punjab,Others,0.0,47.19838742808406,47.19838742808406,0.0,0.9
173,2025-07-15 20:06:25.046946,2023-01-01,Punjab,Others,0.0,47.01069644588529,47.01069644588529,0.0,0.9
174,2025-07-15 20:06:25.151294,2023-01-01,Punjab,Others,0.0,46.870686023487906,46.870686023487906,0.0,0.9
175,2025-07-15 20:06:25.255516,2023-01-01,Goa,Others,0.0,54.98745060954002,54.98745060954002,0.0,0.9
176,2025-07-15 20:06:25.360036,2023-01-01,Goa,Others,0.0,52.960109555820395,52.960109555820395,0.0,0.9
177,2025-07-15 20:06:25.464982,2023-01-01,Goa,Others,0.0,51.4176244262876,51.4176244262876,0.0,0.9
178,2025-07-15 20:06:25.569681,2023-01-01,Goa,Others,0.0,49.929394331179765,49.929394331179765,0.0,0.9
179,2025-07-15 20:06:25.674477,2023-01-01,Goa,Others,0.0,49.40815512346592,49.40815512346592,0.0,0.9
180,2025-07-15 20:06:25.778593,2023-01-01,Chhattisgarh,Others,0.0,92.49473947083754,92.49473947083754,0.0,0.9
181,2025-07-15 20:06:25.886745,2023-01-01,Chhattisgarh,Others,0.0,81.63767628371988,81.63767628371988,0.0,0.9
182,2025-07-15 20:06:25.992759,2023-01-01,Chhattisgarh,Others,0.0,73.35018225404474,73.35018225404474,0.0,0.9
183,2025-07-15 20:06:26.095878,2023-01-01,Uttar Pradesh,Bus,0.0,587.4314485457305,587.4314485457305,0.0,0.9
184,2025-07-15 20:06:26.200890,2023-01-01,Uttar Pradesh,Bus,0.0,460.29594972972757,460.29594972972757,0.0,0.9
185,2025-07-15 20:06:26.304762,2023-01-01,Uttar Pradesh,Others,0.0,334.09770805859034,334.09770805859034,0.0,0.9
186,2025-07-15 20:06:26.409558,2023-01-01,Uttar Pradesh,Others,0.0,266.4999484675052,266.4999484675052,0.0,0.9
187,2025-07-15 20:06:26.514191,2023-01-01,Uttar Pradesh,Others,0.0,214.80586804535312,214.80586804535312,0.0,0.9
188,2025-07-15 20:06:26.618173,2023-01-01,Uttar Pradesh,Others,0.0,175.25189618316108,175.25189618316108,0.0,0.9
189,2025-07-15 20:06:26.722546,2023-01-01,Uttar Pradesh,Others,0.0,144.97629027123276,144.97629027123276,0.0,0.9
190,2025-07-15 20:06:26.826449,2023-01-01,Uttar Pradesh,Others,0.0,121.79436769249207,121.79436769249207,0.0,0.9
191,2025-07-15 20:06:26.933630,2023-01-01,Uttar Pradesh,Bus,0.0,149.3897899686648,149.3897899686648,0.0,0.9
192,2025-07-15 20:06:27.041043,2023-01-01,Uttar Pradesh,Others,0.0,82.41369528308189,82.41369528308189,0.0,0.9
193,2025-07-15 20:06:27.145693,2023-01-01,Uttar Pradesh,Others,0.0,73.84688294252658,73.84688294252658,0.0,0.9
194,2025-07-15 20:06:27.249291,2023-01-01,Uttar Pradesh,Others,0.0,67.27765157160138,67.27765157160138,0.0,0.9
195,2025-07-15 20:06:27.354585,2023-01-01,Uttar Pradesh,Others,0.0,62.23827910766374,62.23827910766374,0.0,0.9
196,2025-07-15 20:06:27.458494,2023-01-01,Uttar Pradesh,Others,0.0,58.370955098315676,58.370955098315676,0.0,0.9
197,2025-07-15 20:06:27.562676,2023-01-01,Uttar Pradesh,Others,0.0,55.40185804535702,55.40185804535702,0.0,0.9
198,2025-07-15 20:06:27.666752,2023-01-01,Uttar Pradesh,Others,0.0,53.12136883284518,53.12136883284518,0.0,0.9
199,2025-07-15 20:06:27.770317,2023-01-01,Uttar Pradesh,Others,0.0,51.36896251648352,51.36896251648352,0.0,0.9
200,2025-07-15 20:06:27.874217,2023-01-01,Uttar Pradesh,Others,0.0,50.02166830877047,50.02166830877047,0.0,0.9
201,2025-07-15 20:06:27.987256,2023-01-01,Uttar Pradesh,Others,0.0,48.98525198645598,48.98525198645598,0.0,0.9
202,2025-07-15 20:06:28.091563,2023-01-01,Uttar Pradesh,Bus,15.0,102.32785242649777,87.32785242649777,0.0,0.9
